1	788.000000
1	1212.000000
1	45.000000
1	32800.000000
1	2221.000000
1	75.000000
1	6.000000
1	89.000000
1	9.000000
1	531.000000
1	50.000000
1	96.000000
1	97.000000
0	44.000000
1	896.000000
1	160.000000
1	6.000000
1	627.000000
1	514.000000
1	9.000000
0	9.000000
0	9.000000
0	6.000000
0	9.000000
1	24.000000
1	6.000000
0	6.000000
0	6.000000
1	54.000000
1	51.000000
1	31.000000
0	6.000000
0	11.000000
1	40.000000
0	9.000000
1	641.000000
1	181.000000
0	9.000000
0	6.000000
1	6.000000
1	568.000000
1	73.000000
1	285.000000
1	402.000000
0	6.000000
0	9.000000
1	71.000000
1	12.000000
1	28544.000000
1	6.000000
1	9.000000
1	78.000000
1	161.000000
1	630.000000
1	352.000000
1	79.000000
1	420.000000
1	36.000000
1	25989.000000
0	5.000000
1	6.000000
1	1538.000000
1	6.000000
1	149.000000
1	1181.000000
1	6.000000
1	25.000000
0	12.000000
0	6.000000
1	73.000000
1	253.000000
1	115.000000
1	6.000000
1	276.000000
1	10201.000000
1	12.000000
1	74.000000
1	895.000000
1	592.000000
1	9.000000
1	6.000000
1	84.000000
1	6.000000
1	30.000000
1	1725.000000
1	17443.000000
1	137.000000
1	74.000000
1	239.000000
1	12.000000
1	9.000000
1	6.000000
1	12.000000
0	2.000000
1	134.000000
1	28.000000
1	9.000000
1	24877.000000
1	29291.000000
0	9.000000
1	9.000000
1	6.000000
1	9.000000
1	71.000000
1	75.000000
1	12.000000
0	6.000000
1	46.000000
1	3526.000000
1	63.000000
1	46.000000
1	77.000000
0	5.000000
1	9.000000
1	87.000000
0	9.000000
1	386.000000
1	15.000000
1	24.000000
0	27.000000
1	6.000000
1	24.000000
0	9.000000
1	68.000000
1	6.000000
1	9.000000
1	243.000000
1	107.000000
1	21.000000
1	193.000000
1	75.000000
1	6.000000
1	9.000000
1	33.000000
1	188.000000
1	432307.000000
1	59238.000000
1	1823.000000
1	21.000000
1	27.000000
1	15.000000
1	579.000000
0	18.000000
1	117.000000
1	445.000000
1	12.000000
1	12.000000
1	6.000000
1	6.000000
1	2470.000000
1	1968.000000
1	9225.000000
0	6.000000
1	9.000000
1	9.000000
1	1718.000000
1	26.000000
1	158.000000
0	9.000000
1	8426.000000
0	28.000000
1	55.000000
1	89.000000
0	12.000000
1	31976.000000
1	64.000000
1	6.000000
1	15.000000
1	39.000000
1	13335.000000
1	26908.000000
1	4166.000000
1	21.000000
1	1068.000000
0	12.000000
0	12.000000
0	6.000000
1	114.000000
0	9.000000
1	88.000000
1	303.000000
1	39.000000
1	39.000000
1	6.000000
1	101.000000
1	48.000000
1	6.000000
1	17.000000
0	7.000000
0	6.000000
1	210.000000
0	9.000000
1	60.000000
0	2.000000
1	15.000000
1	69.000000
1	1389.000000
1	12.000000
1	27.000000
1	22.000000
1	57.000000
0	27.000000
1	52.000000
1	18.000000
1	4384.000000
1	3225.000000
1	1222.000000
1	15.000000
1	261.000000
1	920.000000
1	4607.000000
0	7.000000
1	8017.000000
0	6.000000
1	1898.000000
0	8.000000
0	9.000000
1	141.000000
1	139.000000
1	36.000000
1	111.000000
1	6.000000
1	45.000000
1	1137.000000
1	472.000000
1	12.000000
1	727.000000
0	6.000000
1	54.000000
1	28328.000000
1	60202.000000
1	251.000000
1	124.000000
1	34.000000
0	6.000000
1	87.000000
1	33.000000
1	15.000000
1	223.000000
1	302.000000
1	52786.000000
1	34.000000
1	1337.000000
1	6.000000
1	6.000000
1	15.000000
1	18.000000
1	105.000000
1	93.000000
1	1186.000000
0	6.000000
1	15.000000
1	2897.000000
1	14119.000000
1	12.000000
1	36.000000
1	120.000000
1	9.000000
1	151.000000
1	17.000000
1	12.000000
1	6.000000
1	208.000000
0	9.000000
1	233.000000
1	289.000000
1	453.000000
1	82.000000
1	33.000000
1	119.000000
1	6.000000
1	12.000000
1	6.000000
1	1516.000000
1	1943.000000
0	41.000000
0	6.000000
1	17.000000
1	18.000000
0	9.000000
1	18525.000000
1	13448.000000
1	15.000000
1	20.000000
1	542.000000
1	6.000000
1	61.000000
1	12.000000
1	27.000000
1	35.000000
1	1044.000000
1	63.000000
1	15.000000
1	9.000000
1	24.000000
1	73.000000
1	9.000000
1	319.000000
1	18.000000
1	129.000000
1	316.000000
1	3955.000000
1	33.000000
1	15.000000
1	172.000000
1	21.000000
0	6.000000
1	404.000000
0	6.000000
1	9.000000
1	227.000000
1	48.000000
1	6.000000
1	180.000000
1	1714.000000
1	24.000000
1	15.000000
1	9.000000
1	6.000000
1	34.000000
1	116.000000
1	476.000000
1	27.000000
1	27.000000
1	485.000000
1	1343.000000
1	99.000000
1	9.000000
1	146.000000
1	10200.000000
1	133839.000000
1	217.000000
1	26233.000000
1	67416.000000
1	289.000000
1	21.000000
1	6.000000
1	6.000000
1	6.000000
1	98.000000
1	734.000000
0	12.000000
1	214.000000
1	10.000000
1	9.000000
1	9.000000
1	6.000000
1	9.000000
1	9.000000
1	105.000000
1	112.000000
1	63.000000
1	12.000000
1	63.000000
0	6.000000
1	27.000000
1	253.000000
0	6.000000
1	68.000000
1	6.000000
1	21.000000
1	6.000000
1	18.000000
1	21.000000
1	1311.000000
1	149.000000
1	26.000000
0	6.000000
1	9.000000
0	6.000000
1	5674.000000
1	6.000000
0	6.000000
1	6.000000
1	12.000000
1	173.000000
1	222.000000
0	9.000000
1	39.000000
1	15.000000
1	116.000000
1	51.000000
1	9.000000
0	6.000000
1	12392.000000
1	2286.000000
1	6.000000
1	27.000000
1	33.000000
1	135.000000
1	6.000000
1	136.000000
1	105.000000
0	12.000000
1	110.000000
1	72.000000
1	231.000000
0	9.000000
1	616.000000
1	295.000000
0	9.000000
1	15.000000
1	129.000000
0	6.000000
0	12.000000
1	6.000000
1	12.000000
0	12.000000
1	15.000000
1	9.000000
1	371.000000
1	2114.000000
1	422.000000
1	7209.000000
1	268.000000
1	256.000000
1	39.000000
1	12.000000
1	352.000000
0	9.000000
1	276.000000
1	146.000000
1	4928.000000
1	77.000000
0	9.000000
1	311.000000
1	699.000000
0	9.000000
0	2.000000
1	17.000000
1	58.000000
1	204.000000
1	8385.000000
1	1498.000000
0	6.000000
1	34.000000
1	22.000000
1	45.000000
1	693.000000
1	658.000000
1	1.000000
0	6.000000
0	12.000000
0	6.000000
1	9101.000000
1	12.000000
1	9.000000
0	9.000000
1	15.000000
1	58.000000
0	12.000000
1	6.000000
0	6.000000
1	683.000000
1	24.000000
1	496.000000
1	15788.000000
1	147.000000
1	9.000000
1	711.000000
1	1156.000000
0	6.000000
1	48.000000
1	18.000000
1	15.000000
1	354.000000
1	499.000000
0	6.000000
1	6.000000
1	6.000000
1	9.000000
1	48.000000
1	72.000000
1	12.000000
1	489.000000
0	6.000000
1	6.000000
1	18.000000
1	302.000000
1	1319.000000
0	6.000000
0	6.000000
1	136.000000
1	6.000000
0	9.000000
1	51.000000
1	3721.000000
1	242.000000
1	12.000000
1	199.000000
1	458.000000
1	268.000000
1	84.000000
1	6.000000
1	27.000000
1	6.000000
1	6.000000
1	6.000000
1	9542.000000
1	10.000000
1	9.000000
1	304.000000
1	184.000000
1	412.000000
1	174.000000
1	481.000000
0	9.000000
0	9.000000
1	2666.000000
1	6.000000
0	18.000000
1	18.000000
1	9.000000
1	9.000000
1	69.000000
1	6570.000000
1	908.000000
1	21753.000000
0	6.000000
1	136.000000
1	83.000000
1	24.000000
1	15.000000
1	62.000000
1	70.000000
1	6.000000
1	12943.000000
1	213605.000000
1	779.000000
1	68.000000
1	99.000000
1	6.000000
1	6.000000
1	18.000000
1	158.000000
0	6.000000
1	370.000000
1	63.000000
1	12.000000
1	45.000000
1	61.000000
0	5.000000
1	18.000000
1	78.000000
1	27.000000
1	206.000000
1	74.000000
1	60.000000
1	12.000000
1	15.000000
1	12.000000
1	265.000000
1	14.000000
1	61.000000
1	6.000000
1	3636.000000
1	109.000000
1	34.000000
1	5375.000000
1	5969.000000
1	37.000000
1	36.000000
1	691.000000
1	2940.000000
1	888.000000
1	3351.000000
1	297.000000
1	54.000000
1	82.000000
1	27.000000
1	3.000000
0	6.000000
1	335.000000
1	52.000000
0	12.000000
1	52.000000
0	6.000000
1	393.000000
1	220.000000
0	21.000000
1	6.000000
1	5900.000000
1	280.000000
1	43.000000
1	297.000000
1	6.000000
1	224.000000
1	6.000000
1	9.000000
1	9.000000
1	18.000000
1	6.000000
1	15.000000
1	6.000000
1	15.000000
1	558.000000
1	12.000000
1	164.000000
1	344.000000
1	18.000000
1	9.000000
1	10265.000000
1	9.000000
1	6.000000
1	33.000000
1	456.000000
1	9.000000
1	42.000000
1	36.000000
1	36.000000
1	395.000000
1	54.000000
0	0.000000
1	9.000000
0	6.000000
1	314.000000
1	712.000000
1	213.000000
1	6.000000
0	14.000000
1	376.000000
1	22447.000000
1	90.000000
1	12.000000
1	110.000000
1	268.000000
1	400.000000
1	408.000000
1	9.000000
1	27.000000
1	614.000000
1	32.000000
1	76.000000
1	6.000000
1	18.000000
1	9.000000
1	301.000000
1	24.000000
1	9.000000
0	0.000000
1	18.000000
1	21.000000
1	9.000000
1	9.000000
1	12.000000
1	18.000000
1	90.000000
1	17.000000
1	71.000000
1	972.000000
1	16.000000
1	66.000000
1	795.000000
1	112.000000
1	9.000000
1	789.000000
1	48.000000
0	9.000000
1	19.000000
1	76.000000
1	18.000000
1	15.000000
0	6.000000
1	42.000000
1	93890.000000
1	72.000000
1	84.000000
1	417.000000
1	6.000000
1	222.000000
1	11.000000
0	14.000000
1	9.000000
1	731.000000
1	15.000000
1	2141.000000
1	120.000000
1	12.000000
1	116.000000
1	22930.000000
1	20710.000000
1	2437.000000
1	6.000000
1	136.000000
0	6.000000
1	15.000000
0	6.000000
1	9.000000
0	12.000000
1	45.000000
1	60.000000
1	48.000000
1	221.000000
1	12.000000
1	45.000000
1	1054.000000
1	15.000000
1	28.000000
1	33.000000
1	57.000000
1	48.000000
0	9.000000
1	147.000000
1	153.000000
1	269.000000
1	223.000000
1	71.000000
0	12.000000
0	6.000000
1	90.000000
1	652.000000
1	9.000000
1	6.000000
1	186.000000
1	1157.000000
1	378.000000
1	6.000000
0	6.000000
1	94.000000
1	2500.000000
0	6.000000
1	77.000000
1	102.000000
1	435.000000
1	634.000000
1	107.000000
1	113.000000
1	162.000000
1	21.000000
1	29.000000
1	388.000000
1	93.000000
1	64.000000
1	4063.000000
1	30.000000
1	6.000000
1	1372.000000
1	6.000000
1	139.000000
1	67.000000
1	48.000000
1	913.000000
1	143.000000
1	1228.000000
0	6.000000
0	6.000000
1	302.000000
1	45.000000
1	6.000000
1	148.000000
1	2100.000000
1	12.000000
1	29.000000
1	84.000000
1	21.000000
1	15.000000
1	2493.000000
1	1960.000000
1	738.000000
1	66.000000
1	141.000000
0	6.000000
1	15.000000
1	15.000000
1	2.000000
1	6.000000
1	47.000000
1	24.000000
1	33.000000
1	193.000000
1	214.000000
1	375.000000
1	6.000000
0	6.000000
1	261.000000
1	6.000000
1	6.000000
1	374.000000
1	4301.000000
1	1435.000000
1	85.000000
1	63.000000
1	12.000000
1	120.000000
1	64.000000
1	6.000000
1	9417.000000
1	141.000000
1	12.000000
1	8475.000000
1	1099.000000
1	24.000000
1	6.000000
