1	39.000000
1	9.000000
1	3.000000
1	3.000000
1	18.000000
1	3.000000
1	3.000000
1	9.000000
1	30.000000
1	64.000000
1	78.000000
1	75.000000
1	54.000000
1	51.000000
1	54.000000
1	60.000000
1	443.000000
1	788.000000
1	750.000000
1	683.000000
1	391.000000
1	1212.000000
1	29.000000
1	45.000000
0	45.000000
1	36.000000
1	21.000000
1	81.000000
1	94.000000
1	45.000000
1	24.000000
1	36.000000
1	42.000000
1	66.000000
1	57.000000
1	45.000000
1	34.000000
1	39.000000
1	39.000000
1	15.000000
1	15.000000
1	431.000000
1	515.000000
1	577.000000
1	1005.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
1	6.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	42.000000
1	63.000000
1	95.000000
1	391.000000
1	237.000000
1	167.000000
1	17.000000
1	17.000000
1	200.000000
1	687.000000
1	728.000000
1	32800.000000
1	18265.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
1	12.000000
1	6.000000
1	6.000000
1	18.000000
1	18.000000
1	12.000000
1	9.000000
1	9.000000
1	9.000000
1	9.000000
1	3.000000
1	3.000000
1	9.000000
1	9.000000
1	9.000000
1	15.000000
1	15.000000
1	12.000000
1	12.000000
1	12.000000
1	12.000000
1	9.000000
1	3.000000
1	6.000000
1	3.000000
1	6.000000
1	6.000000
1	9.000000
1	6.000000
1	6.000000
1	6.000000
1	3.000000
1	3.000000
1	9.000000
1	9.000000
1	9.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
1	6.000000
1	3.000000
1	6.000000
1	9.000000
1	12.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	90.000000
1	586.000000
1	57.000000
1	53.000000
1	66.000000
1	63.000000
1	51.000000
1	42.000000
1	3.000000
1	590.000000
1	442.000000
1	269.000000
1	3.000000
1	79.000000
1	192.000000
1	138.000000
1	48.000000
1	81.000000
1	123.000000
1	117.000000
1	136.000000
1	129.000000
0	11.000000
1	2016.000000
1	1190.000000
1	944.000000
1	426.000000
1	94.000000
1	90.000000
1	39.000000
1	20.000000
1	6.000000
1	3.000000
1	3.000000
1	9.000000
1	210.000000
0	8.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
1	57.000000
1	66.000000
1	160.000000
1	5.000000
1	232.000000
1	623.000000
1	2293.000000
1	2221.000000
1	5578.000000
1	1423.000000
1	1104.000000
1	169.000000
1	22.000000
1	42.000000
1	42.000000
1	12.000000
1	18.000000
1	21.000000
1	21.000000
1	18.000000
1	18.000000
1	3.000000
1	66.000000
1	60.000000
1	27.000000
1	9.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
1	12.000000
1	18.000000
1	3.000000
1	14.000000
1	3.000000
1	6.000000
1	15.000000
1	51616.000000
1	70482.000000
1	177028.000000
1	20049.000000
1	16296.000000
1	53.000000
1	66.000000
1	29.000000
1	45.000000
1	48.000000
1	51.000000
1	48.000000
1	54.000000
1	469.000000
1	103.000000
1	79.000000
1	67.000000
1	73941.000000
1	62598.000000
1	12.000000
1	16183.000000
1	9.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
1	6.000000
1	24.000000
1	12.000000
1	9.000000
1	6.000000
1	6.000000
1	12.000000
1	23.000000
1	27.000000
1	33.000000
1	69.000000
1	152.000000
1	165.000000
1	87.000000
1	18.000000
1	15.000000
1	18.000000
1	3.000000
1	9.000000
1	11.000000
1	18.000000
1	24.000000
1	1831.000000
1	9.000000
1	21.000000
1	678.000000
1	954.000000
0	3.000000
1	3.000000
1	3.000000
1	9.000000
1	8.000000
1	2519.000000
1	11333.000000
1	12.000000
1	9.000000
1	3.000000
1	3.000000
1	9.000000
1	3.000000
1	12.000000
1	72.000000
1	1498.000000
1	75.000000
1	102.000000
1	6.000000
1	3.000000
1	89.000000
1	17.000000
1	12.000000
1	18.000000
1	21.000000
1	12.000000
1	12.000000
1	3.000000
1	3.000000
1	39.000000
1	3.000000
1	23.000000
1	18.000000
1	84.000000
1	34.000000
1	9.000000
1	9.000000
1	531.000000
1	3.000000
1	6.000000
1	3.000000
1	15.000000
1	75.000000
1	3.000000
1	3.000000
1	3.000000
1	18.000000
1	9.000000
1	3.000000
1	6.000000
1	30.000000
1	13.000000
1	30.000000
1	14.000000
1	59888.000000
1	9803.000000
1	2655.000000
1	50.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
0	3.000000
1	42.000000
1	72.000000
1	108.000000
1	63.000000
1	28.000000
1	45.000000
1	16.000000
1	18.000000
1	12.000000
1	9.000000
1	3.000000
1	21.000000
1	3.000000
1	24.000000
1	23.000000
1	39.000000
1	27.000000
1	39.000000
1	30.000000
0	3.000000
0	12.000000
1	45.000000
1	42.000000
1	72.000000
1	219.000000
1	150.000000
0	3.000000
1	106.000000
1	1025.000000
1	51.000000
1	3.000000
1	99.000000
1	28.000000
1	15.000000
1	18.000000
1	12.000000
1	69.000000
1	9.000000
1	21.000000
1	26.000000
1	21.000000
1	21.000000
1	21.000000
1	3.000000
1	54.000000
1	322.000000
1	167.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	3.000000
1	18.000000
1	9.000000
1	3.000000
1	6.000000
1	21.000000
1	24.000000
1	3.000000
1	3.000000
1	6.000000
1	3.000000
1	3.000000
1	3.000000
1	6.000000
1	12.000000
1	6.000000
1	63.000000
1	60.000000
